channel,date,text,clean_text
@WallStreetBets,2024-10-16 19:15:18,Now is the time of dengy,now is the time of dengy
@WallStreetBets,2024-10-16 19:15:09,Kkkk,kkkk
@WallStreetBets,2024-10-16 19:04:26,pamp it gg,pamp it gg
@WallStreetBets,2024-10-16 19:04:23,a16z guy endrorsed it,a16z guy endrorsed it
@WallStreetBets,2024-10-16 19:04:14,fuk me,fuk me
@WallStreetBets,2024-10-16 19:04:13,have u guys seen goatseus maximus,have u guys seen goatseus maximus
@WallStreetBets,2024-10-16 16:55:32,When is the dip? i need to buy,when is the dip i need to buy
@WallStreetBets,2024-10-16 13:46:50,"US prosecutors call for reduced five-year prison sentence for 2016 Bitfinex hacker Ilya Lichtenstein

[— link](https://www.theblock.co/post/321468/ilya-lichtenstein-heather-morgan-razzlekhan-bitfinex-hack) | [tl;dr](https://telegra.ph/US-prosecutors-call-for-reduced-five-year-prison-sentence-for-2016-Bitfinex-hacker-Ilya-Lichtenstein-10-16) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","us prosecutors call for reduced fiveyear prison sentence for 2016 bitfinex hacker ilya lichtenstein

 link  tldr  trade like a pro on bitfinex"
@WallStreetBets,2024-10-16 13:15:26,do you guys know of any other channels similar to wallstreetbets that are good to join?,do you guys know of any other channels similar to wallstreetbets that are good to join
@WallStreetBets,2024-10-16 10:04:11,Good,good
@WallStreetBets,2024-10-16 09:39:21,"Italy plans to raise capital gains tax on bitcoin from 26% to 42%: report

[— link](https://www.theblock.co/post/321407/italy-capital-gains-tax-bitcoin) | [tl;dr](https://telegra.ph/Italy-plans-to-raise-capital-gains-tax-on-bitcoin-from-26-to-42-report-10-16) | @unfolded","italy plans to raise capital gains tax on bitcoin from 26 to 42 report

 link  tldr  "
@WallStreetBets,2024-10-16 00:00:50,Agreed,agreed
@WallStreetBets,2024-10-15 21:46:15,"Grayscale files to convert mixed crypto fund with Bitcoin, Ether and Solana into ETF

[— link](https://www.theblock.co/post/321286/grayscale-files-to-convert-mixed-crypto-fund-with-bitcoin-ether-and-solana-into-etf) | [tl;dr](https://telegra.ph/Grayscale-files-to-convert-mixed-crypto-fund-with-bitcoin-ether-and-solana-into-ETF-10-15) | @unfolded","grayscale files to convert mixed crypto fund with bitcoin ether and solana into etf

 link  tldr  "
@WallStreetBets,2024-10-15 21:16:44,"Tesla begins transferring over $225M in Bitcoin to new wallets: Arkham

[— arkham](https://platform.arkhamintelligence.com/explorer/tx/66a7ef1f5f2087328635ed50442d6fc449b4850b6b9213890beb8f6fbd0bb33b) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","tesla begins transferring over 225m in bitcoin to new wallets arkham

 arkham  trade like a pro on bitfinex"
@WallStreetBets,2024-10-15 19:15:13,I agree 100%,i agree 100
@WallStreetBets,2024-10-15 19:12:30,there are a ton of those OTC type scams out there,there are a ton of those otc type scams out there
@WallStreetBets,2024-10-15 19:12:12,sounds like scam,sounds like scam
@WallStreetBets,2024-10-15 19:09:24,"Quick question there is a “broker” named RAYSIDE-PRO claiming to be an institucional broker does anyone knows about this company, has not website or customer service number, only online, it has an app on App Store is the only way to access, please advise.",quick question there is a broker named raysidepro claiming to be an institucional broker does anyone knows about this company has not website or customer service number only online it has an app on app store is the only way to access please advise
@WallStreetBets,2024-10-15 18:04:05,https://x.com/i/status/1846249734064791787,
@WallStreetBets,2024-10-15 14:54:29,ca?,ca
@WallStreetBets,2024-10-15 14:53:54,You should buy dengy,you should buy dengy
@WallStreetBets,2024-10-15 13:55:11,"new ฿ daily high: $67,223

@unfolded","new  daily high 67223

"
@WallStreetBets,2024-10-15 13:55:03,Bgxx increase your price 55%,bgxx increase your price 55
@WallStreetBets,2024-10-15 13:46:06,anyone buying Trump coin?,anyone buying trump coin
@WallStreetBets,2024-10-15 13:29:59,Pump it?,pump it
@WallStreetBets,2024-10-15 13:29:33,Ticker: BGXX,ticker bgxx
@WallStreetBets,2024-10-15 13:03:39,"Blockstream secures $210 million to drive Layer 2 growth and expand its Bitcoin treasury

[— link](https://www.theblock.co/post/321074/blockstream-funding-layer-2-mining-bitcoin-treasury) | [tl;dr](https://telegra.ph/Blockstream-secures-210-million-to-drive-Layer-2-growth-and-expand-its-bitcoin-treasury-10-15) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","blockstream secures 210 million to drive layer 2 growth and expand its bitcoin treasury

 link  tldr  trade like a pro on bitfinex"
@WallStreetBets,2024-10-15 03:09:11,No,no
@WallStreetBets,2024-10-15 02:59:45,Can you still trade and withdrawal from ByBit if you are in the USA with a VPN?,can you still trade and withdrawal from bybit if you are in the usa with a vpn
@WallStreetBets,2024-10-14 21:16:17,is Blum actually a meme? thought it is just a TG tapgame?,is blum actually a meme thought it is just a tg tapgame
@WallStreetBets,2024-10-14 21:14:16,"but htere are more interesting ones I forgot like HABIBI, LFGO, MOG",but htere are more interesting ones i forgot like habibi lfgo mog
@WallStreetBets,2024-10-14 21:09:03,bc is on BASE,bc is on base
@WallStreetBets,2024-10-14 21:08:57,BRETT is another one I like,brett is another one i like
@WallStreetBets,2024-10-14 21:08:41,hypes come and go,hypes come and go
@WallStreetBets,2024-10-14 21:08:20,after 20 years in this biz (general fin biz not crypto) dont shot me for doubting that is sustainable growth shit 😉,after 20 years in this biz general fin biz not crypto dont shot me for doubting that is sustainable growth shit 
@WallStreetBets,2024-10-14 21:07:32,just follow the socials,just follow the socials
@WallStreetBets,2024-10-14 21:07:15,:DDD,ddd
@WallStreetBets,2024-10-14 21:07:14,"there is no ""best"" in this genre",there is no best in this genre
@WallStreetBets,2024-10-14 21:07:01,"so GIGA, SIGMA, SPX, RETARDIO, LOCKIN and my personal fav PONKE",so giga sigma spx retardio lockin and my personal fav ponke
@WallStreetBets,2024-10-14 21:05:54,"the ""best"" meme coins are the one, that got the most atracktion and the most common narrative. People listen to Murad at the moment and he praises a list of few",the best meme coins are the one that got the most atracktion and the most common narrative people listen to murad at the moment and he praises a list of few
@WallStreetBets,2024-10-14 20:52:57,blum,blum
@WallStreetBets,2024-10-14 20:42:10,The best meme coins for you ?,the best meme coins for you 
@WallStreetBets,2024-10-14 18:39:28,Exciting times ahead! CARLOS will be approved for listing on Bybit tomorrow! Don’t miss out!,exciting times ahead carlos will be approved for listing on bybit tomorrow dont miss out
@WallStreetBets,2024-10-14 12:03:16,How are you doing today,how are you doing today
@WallStreetBets,2024-10-14 12:03:13,Hey everyone,hey everyone
@WallStreetBets,2024-10-14 09:41:55,Who has FUNDOF,who has fundof
@WallStreetBets,2024-10-14 03:26:01,"Yass, I am ready to learn from the pros",yass i am ready to learn from the pros
@WallStreetBets,2024-10-13 21:28:32,Anybody buying these?,anybody buying these
@WallStreetBets,2024-10-13 21:28:20,https://finance.yahoo.com/news/donald-trump-says-crypto-project-184140504.html,
@WallStreetBets,2024-10-12 15:59:46,,
@WallStreetBets,2024-10-11 20:28:03,Logic checks out,logic checks out
@WallStreetBets,2024-10-11 20:07:52,More buyers than sellers,more buyers than sellers
@WallStreetBets,2024-10-11 20:07:19,Why the big jump in BTC today?,why the big jump in btc today
@WallStreetBets,2024-10-11 18:36:42,Yep,yep
@WallStreetBets,2024-10-11 13:23:50,,
@WallStreetBets,2024-10-11 12:29:26,Long way since then huh?,long way since then huh
@WallStreetBets,2024-10-10 16:51:05,"SEC sues Cumberland DRW for operating as unregistered securities dealer

[— link](https://vxtwitter.com/Dumpster_DAO/status/1844418451412279615) | [sec](https://www.sec.gov/newsroom/press-releases/2024-169) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","sec sues cumberland drw for operating as unregistered securities dealer

 link  sec  trade like a pro on bitfinex"
@WallStreetBets,2024-10-10 12:52:16,"Satoshi is dead by now , probably by one of the 3 letters government agencies 🤪🤷‍♂️",satoshi is dead by now  probably by one of the 3 letters government agencies 
@WallStreetBets,2024-10-09 18:42:02,https://x.com/unusual_whales/status/1843831698452316174,
@WallStreetBets,2024-10-09 14:10:21,"Bitfinex deemed ‘sole victim’ eligible for recovery of $7.4 billion Bitcoin from 2016 hack

[— link](https://cryptoslate.com/bitfinex-deemed-sole-victim-eligible-for-recovery-of-7-4-billion-bitcoin-hack/) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","bitfinex deemed sole victim eligible for recovery of 74 billion bitcoin from 2016 hack

 link  trade like a pro on bitfinex"
@WallStreetBets,2024-10-09 11:58:56,Who already played spin&earn?,who already played spinearn
@WallStreetBets,2024-10-09 11:58:50,hello everyone,hello everyone
@WallStreetBets,2024-10-09 11:15:00,https://apnews.com/article/google-search-antitrust-case-59114d8bf1dc4c8453c08acaa4051f14,
@WallStreetBets,2024-10-09 11:13:58,https://www.marketwatch.com/story/hbo-documentary-says-it-has-uncovered-bitcoin-inventor-satoshi-nakamotos-true-identity-f82bb96c,
@WallStreetBets,2024-10-08 21:41:01,For this month ONG Ontology gas should gain at least a 10% or more..,for this month ong ontology gas should gain at least a 10 or more
@WallStreetBets,2024-10-08 13:24:06,"Crypto (dot) com sues the SEC after receiving Wells notice

[— link](https://crypto.com/company-news/complaint) | @unfolded","crypto dot com sues the sec after receiving wells notice

 link  "
@WallStreetBets,2024-10-07 19:18:40,"Judge approves FTX bankruptcy plan

[— link](https://vxtwitter.com/ThomasBraziel/status/1843369280366358714) | [theblock](https://www.theblock.co/post/319909/us-bankruptcy-judge-approves-ftx-reorganization-plan-two-years-after-the-exchanges-collapse) | [tl;dr](https://telegra.ph/US-bankruptcy-judge-approves-FTX-reorganization-plan-two-years-after-the-exchanges-collapse-10-07) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","judge approves ftx bankruptcy plan

 link  theblock  tldr  trade like a pro on bitfinex"
@WallStreetBets,2024-10-07 14:22:55,"I agree, it probably won't go parabolic, but doubling or tripling seems realistic",i agree it probably wont go parabolic but doubling or tripling seems realistic
@WallStreetBets,2024-10-07 14:04:58,esp with someone running for POTUS who doesn't know what a tax break is or unrealized gains,esp with someone running for potus who doesnt know what a tax break is or unrealized gains
@WallStreetBets,2024-10-07 14:04:37,harder to find them with shit economic policy,harder to find them with shit economic policy
@WallStreetBets,2024-10-07 14:01:26,"I don't mind change, or care who wins the election. I just look for undervalued opportunities.",i dont mind change or care who wins the election i just look for undervalued opportunities
@WallStreetBets,2024-10-07 13:59:01,you're a fucking idiot if you're in crypto or stonks and want to keep shit the same,youre a fucking idiot if youre in crypto or stonks and want to keep shit the same
@WallStreetBets,2024-10-07 13:58:44,quit drinking MSM Kool aid,quit drinking msm kool aid
@WallStreetBets,2024-10-07 13:03:36,"Talk radio is still very influential, and over the air radio is still the #1 consumed media. I don't think the stock will go parabolic, but I think it will double or triple in a short time.",talk radio is still very influential and over the air radio is still the  consumed media i dont think the stock will go parabolic but i think it will double or triple in a short time
@WallStreetBets,2024-10-07 13:03:10,Schill me your best altcoin,schill me your best altcoin
@WallStreetBets,2024-10-07 12:47:08,,
@WallStreetBets,2024-10-07 12:46:58,more than anything else Long $SBUX,more than anything else long sbux
@WallStreetBets,2024-10-07 12:46:14,Classic but workin,classic but workin
@WallStreetBets,2024-10-07 12:45:35,Another 🫧🫧🫧🫧🫧🫧,another 
@WallStreetBets,2024-10-07 12:45:16,a little late don't you think?,a little late dont you think
@WallStreetBets,2024-10-07 10:16:08,"Interesting, but why the sudden focus on radio licenses?",interesting but why the sudden focus on radio licenses
@WallStreetBets,2024-10-07 09:24:26,"this is new mem or what DADBOD ?
i saw only $BOD on SOL but its popular meme?","this is new mem or what dadbod 
i saw only bod on sol but its popular meme"
@WallStreetBets,2024-10-07 09:13:34,"UAE exempts crypto transactions from value added tax

[— link](https://www.coindesk.com/policy/2024/10/07/uae-exempts-crypto-transactions-from-value-added-tax/) | [tl;dr](https://telegra.ph/UAE-Exempts-Crypto-Transactions-From-Value-Added-Tax-10-07) | @unfolded","uae exempts crypto transactions from value added tax

 link  tldr  "
@WallStreetBets,2024-10-06 06:21:50,"#trade REVOLUT to XMR - all currency's!!! 
Priv.💌"," revolut to xmr  all currencys 
priv"
@WallStreetBets,2024-10-06 05:49:17,long China,long china
@WallStreetBets,2024-10-05 17:31:28,,
@WallStreetBets,2024-10-04 21:50:33,All speculation,all speculation
@WallStreetBets,2024-10-04 21:49:45,Republicans are fighting to take away the 200 radio licenses that bankrupt Audacy owned and FCC said they could sell to George Soros. Republicans are going to force this to an open sale and likely that IHRT will buy them at fire sale prices.,republicans are fighting to take away the 200 radio licenses that bankrupt audacy owned and fcc said they could sell to george soros republicans are going to force this to an open sale and likely that ihrt will buy them at fire sale prices
@WallStreetBets,2024-10-04 19:43:43,"+1,31% closed at 50,96$ from 50,30$🙊",131 closed at 5096 from 5030
@WallStreetBets,2024-10-04 16:44:55,"Jamie Dimon, the CEO of JPMorgan Chase, has just endorsed Donald Trump.",jamie dimon the ceo of jpmorgan chase has just endorsed donald trump
@WallStreetBets,2024-10-04 16:12:20,Clov 😻👏,clov 
@WallStreetBets,2024-10-04 14:38:00,"Coinbase to delist unauthorized stablecoins in EU by December

[— link](https://www.coindesk.com/policy/2024/10/04/coinbase-to-delist-unauthorized-stablecoins-in-eu-by-december/) | [tl;dr](https://telegra.ph/Coinbase-to-Delist-Unauthorized-Stablecoins-in-EU-by-December-10-04) | @unfolded","coinbase to delist unauthorized stablecoins in eu by december

 link  tldr  "
@WallStreetBets,2024-10-04 09:35:40,"Huge drop, factors like changes in user engagement and ad revenue likely contributed",huge drop factors like changes in user engagement and ad revenue likely contributed
@WallStreetBets,2024-10-04 05:58:10,Good morning everyone ☕,good morning everyone 
@WallStreetBets,2024-10-03 21:33:38,Its value was based on Monopoly money and bullshit to begin with.,its value was based on monopoly money and bullshit to begin with
@WallStreetBets,2024-10-03 21:32:34,Send article plz,send article plz
@WallStreetBets,2024-10-03 20:54:44,so?,so
@WallStreetBets,2024-10-03 20:37:28,Twitter lost 79% of its value after being bought by Elon Musk,twitter lost 79 of its value after being bought by elon musk
@WallStreetBets,2024-10-03 16:32:19,I know know... my english is very VERY bad. Sorry guys,i know know my english is very very bad sorry guys
@WallStreetBets,2024-10-03 16:30:57,Im an italian trader and I went  LONG on $IRON (Disc medicine) and I will close it tomorrow before the US market closes  in italy they know my name lets see if I'm making a name for myself here too. Good Luck and enjoy the profit😘,im an italian trader and i went  long on iron disc medicine and i will close it tomorrow before the us market closes  in italy they know my name lets see if im making a name for myself here too good luck and enjoy the profit
@WallStreetBets,2024-10-03 16:27:32,Hii,hii
@WallStreetBets,2024-10-03 15:27:17,"i funded the account to lower my liq point , we talking just  a couple of hundred $ on each longs not to crazy , the funding is bigger then my initial positions",i funded the account to lower my liq point  we talking just  a couple of hundred  on each longs not to crazy  the funding is bigger then my initial positions
@WallStreetBets,2024-10-03 14:54:36,"With -100% ROI on your longs, how are you still not liquidated?",with 100 roi on your longs how are you still not liquidated
@WallStreetBets,2024-10-03 14:26:52,"margin ratio is still ok the lower the better , might close one position tho and take the hit, and fund more to lower the liq price",margin ratio is still ok the lower the better  might close one position tho and take the hit and fund more to lower the liq price
@WallStreetBets,2024-10-03 14:09:42,"Wow, that’s a tough spot to be in! 4% margin is cutting it pretty close. Might be time to reconsider those positions or hedge a bit. Hope you see a turnaround soon",wow thats a tough spot to be in 4 margin is cutting it pretty close might be time to reconsider those positions or hedge a bit hope you see a turnaround soon
@WallStreetBets,2024-10-03 14:06:08,"My Margin ration its at 4% , Roi is more then -100%  on each 4 opened longs 🤪",my margin ration its at 4  roi is more then 100  on each 4 opened longs 
@WallStreetBets,2024-10-03 12:56:59,Funding longs can be risky in this environment. Are you adjusting your strategy to manage the situation?,funding longs can be risky in this environment are you adjusting your strategy to manage the situation
@WallStreetBets,2024-10-03 11:49:37,"BBVA plans Visa-backed stablecoin launch in 2025

[— link](https://fortune.com/crypto/2024/10/03/bbva-plans-to-launch-stablecoin-in-2025-with-support-from-visa/) | [tl;dr](https://telegra.ph/BBVA-plans-Visa-backed-stablecoin-launch-in-2025-10-03) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","bbva plans visabacked stablecoin launch in 2025

 link  tldr  trade like a pro on bitfinex"
@WallStreetBets,2024-10-03 09:08:41,"A couple of more weeks , everyone had bullish sentiment and the market maker took advantage , got me also in the trap im funding my longs 🤦‍♂️😂",a couple of more weeks  everyone had bullish sentiment and the market maker took advantage  got me also in the trap im funding my longs 
@WallStreetBets,2024-10-03 07:11:23,"Agreed, just a matter of time. Staying patient now will definitely pay off when the rally kicks in",agreed just a matter of time staying patient now will definitely pay off when the rally kicks in
@WallStreetBets,2024-10-03 06:44:32,"Hello, everyone
I am proficent of building platforms according to Blockchain&AI likeUI/UX design, meme website, bot&mini app, OpenAI API integration etc.
Please let me know if anyone wanna build one of them.","hello everyone
i am proficent of building platforms according to blockchainai likeuiux design meme website botmini app openai api integration etc
please let me know if anyone wanna build one of them"
@WallStreetBets,2024-10-02 21:25:28,Well. Yeah,well yeah
@WallStreetBets,2024-10-02 21:24:50,Does that matter,does that matter
@WallStreetBets,2024-10-02 20:02:33,Great link. Not really relevant to Arab infighting tho.,great link not really relevant to arab infighting tho
@WallStreetBets,2024-10-02 17:50:46,i mean idk https://x.com/TheRISEofROD/status/1795121487046639840,i mean idk 
@WallStreetBets,2024-10-02 17:28:45,The Houthis would like a word with you,the houthis would like a word with you
@WallStreetBets,2024-10-02 16:30:46,they do ...just that one country is an extra in the middle 😂,they do just that one country is an extra in the middle 
@WallStreetBets,2024-10-02 14:43:36,It’s just a minor distraction delaying the inevitable rally. Our patience will yield profits.,its just a minor distraction delaying the inevitable rally our patience will yield profits
@WallStreetBets,2024-10-02 01:24:23,Pumptober cmonnnnn,pumptober cmonnnnn
@WallStreetBets,2024-10-01 22:51:43,Pure dogshit,pure dogshit
@WallStreetBets,2024-10-01 20:04:04,There goes the markets,there goes the markets
@WallStreetBets,2024-10-01 20:03:34,Can these middle east people ever get along?? 🤦,can these middle east people ever get along 
@WallStreetBets,2024-10-01 18:47:45,So nobody want cooks?,so nobody want cooks
@WallStreetBets,2024-10-01 17:45:57,"Bullrun is cancelled, why is it off topic?  There is still instability on the planet, asset growth will be limited",bullrun is cancelled why is it off topic  there is still instability on the planet asset growth will be limited
@WallStreetBets,2024-10-01 17:35:17,You better watch current news and videos in the telegram.  Talking about real shit,you better watch current news and videos in the telegram  talking about real shit
@WallStreetBets,2024-10-01 07:04:34,"Robinhood launches crypto transfers in Europe as it pushes overseas expansion

[— link](https://www.cnbc.com/2024/10/01/robinhood-launches-crypto-transfers-in-europe-in-push-overseas.html) | [tl;dr](https://telegra.ph/Robinhood-launches-crypto-transfers-in-Europe-as-it-pushes-overseas-expansion-10-01) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","robinhood launches crypto transfers in europe as it pushes overseas expansion

 link  tldr  trade like a pro on bitfinex"
@WallStreetBets,2024-10-01 01:36:58,What platform I use for future Treding in USA,what platform i use for future treding in usa
@WallStreetBets,2024-10-01 00:54:48,Chicken wings trading at 129x earnings,chicken wings trading at 129x earnings
@WallStreetBets,2024-09-30 17:03:30,IHRT doing great because FCC said they can transfer radio station licenses to allow Audacy to emerge from bankruptcy.,ihrt doing great because fcc said they can transfer radio station licenses to allow audacy to emerge from bankruptcy
@WallStreetBets,2024-09-30 14:07:49,"Alright, keep it quiet!",alright keep it quiet
@WallStreetBets,2024-09-30 03:38:58,No u,no u
@WallStreetBets,2024-09-30 03:24:02,Stfu,stfu
@WallStreetBets,2024-09-30 01:39:47,How we looking for $nke earnings this week 👀,how we looking for nke earnings this week 
@WallStreetBets,2024-09-29 20:15:53,Nasdaq correction on the next week ?,nasdaq correction on the next week 
@WallStreetBets,2024-09-29 11:47:42,More like everyone’s in shock from trying to short a miracle,more like everyones in shock from trying to short a miracle
@WallStreetBets,2024-09-28 17:38:44,,
@WallStreetBets,2024-09-28 17:29:53,Insider trading honeypot by the feds?,insider trading honeypot by the feds
@WallStreetBets,2024-09-28 16:12:54,,
@WallStreetBets,2024-09-28 16:11:27,,
@WallStreetBets,2024-09-27 23:07:20,,
@WallStreetBets,2024-09-27 23:07:17,is that why it's so quiet?,is that why its so quiet
@WallStreetBets,2024-09-27 23:07:13,so I guess we all lost everything shorting the biden economic miracle,so i guess we all lost everything shorting the biden economic miracle
@WallStreetBets,2024-09-27 21:14:46,It's yo mama,its yo mama
@WallStreetBets,2024-09-27 21:06:50,King do you know her?,king do you know her
@WallStreetBets,2024-09-27 21:06:25,,
@WallStreetBets,2024-09-27 19:58:42,https://www.yahoo.com/news/port-strike-could-empty-shelves-172105948.html,
@WallStreetBets,2024-09-27 19:58:39,Puts on DOLE and CQB,puts on dole and cqb
@WallStreetBets,2024-09-27 12:41:05,"CZ to be released today after spending four months in federal prison

[— link](https://fortune.com/crypto/2024/09/26/cz-changpeng-zhao-crypto-release-date-binance-founder/) | [tl;dr](https://telegra.ph/Binance-founder-CZ-gets-out-of-prison-on-Friday-What-he-will-do-next--Fortune-Crypto-09-27) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","cz to be released today after spending four months in federal prison

 link  tldr  trade like a pro on bitfinex"
@WallStreetBets,2024-09-26 22:28:13,heard Letita's case is going to shit and may get thrown out over the real estate stuff against 45,heard letitas case is going to shit and may get thrown out over the real estate stuff against 45
@WallStreetBets,2024-09-26 22:25:01,lotta upgraded charges from before when was mayor,lotta upgraded charges from before when was mayor
@WallStreetBets,2024-09-26 22:24:46,that Adams indictment is sus,that adams indictment is sus
@WallStreetBets,2024-09-26 20:45:10,"BNY approved by SEC for crypto custody beyond ETFs, Gensler says

[— link](https://www.bloomberg.com/news/articles/2024-09-26/bny-structure-approved-by-sec-for-crypto-custody-beyond-etfs-gensler-says) | [archive](https://archive.ph/wip/mo5EH) | @unfolded","bny approved by sec for crypto custody beyond etfs gensler says

 link  archive  "
@WallStreetBets,2024-09-26 19:12:10,Maybe they will make an Oreo if mayor Adams gets sent there too,maybe they will make an oreo if mayor adams gets sent there too
@WallStreetBets,2024-09-26 12:54:31,they gun fuck,they gun fuck
@WallStreetBets,2024-09-26 11:01:29,"Ethena plans to launch new stablecoin backed by BlackRock's tokenized BUIDL fund

[— link](https://www.theblock.co/post/318297/ethena-ustb-stablecoin-blackrock-buidl-securitize) | [tl;dr](https://telegra.ph/Ethena-plans-to-launch-new-stablecoin-backed-by-BlackRocks-tokenized-BUIDL-fund-09-26) | @unfolded","ethena plans to launch new stablecoin backed by blackrocks tokenized buidl fund

 link  tldr  "
@WallStreetBets,2024-09-26 06:15:45,Source?,source
@WallStreetBets,2024-09-26 02:16:39,Federal Court Defines Cryptocurrency Mining Devices as Securities 😂,federal court defines cryptocurrency mining devices as securities 
@WallStreetBets,2024-09-25 23:26:07,"Damn, that's ultra gay 👀",damn thats ultra gay 
@WallStreetBets,2024-09-25 22:55:13,She also says build the wall😂,she also says build the wall
@WallStreetBets,2024-09-25 22:35:56,"Kamala Harris says US should become 'dominant' in blockchain, reiterates 'digital assets' in economic plan

[— link](https://www.theblock.co/post/318216/kamala-harris-says-us-should-become-dominant-in-blockchain-reiterates-digital-assets-in-economic-plan) | [tl;dr](https://telegra.ph/Kamala-Harris-says-US-should-become-dominant-in-blockchain-reiterates-digital-assets-in-economic-plan-09-25) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","kamala harris says us should become dominant in blockchain reiterates digital assets in economic plan

 link  tldr  trade like a pro on bitfinex"
@WallStreetBets,2024-09-25 19:18:19,"PayPal enables U.S. merchants to buy, hold and sell cryptocurrency directly from their PayPal business account

[— link](https://newsroom.paypal-corp.com/2024-09-25-PayPal-Enables-Business-Accounts-to-Buy,-Hold-and-Sell-Cryptocurrency) | [tl;dr](https://telegra.ph/Press-Release-PayPal-Enables-Business-Accounts-to-Buy-Hold-and-Sell-Cryptocurrency---Sep-25-2024-09-25) | @unfolded","paypal enables us merchants to buy hold and sell cryptocurrency directly from their paypal business account

 link  tldr  "
@WallStreetBets,2024-09-25 18:51:23,Well it is hall way various rooms most likely,well it is hall way various rooms most likely
@WallStreetBets,2024-09-25 18:51:17,I was hoping SBF was being a good celly and sleeping on his belly,i was hoping sbf was being a good celly and sleeping on his belly
@WallStreetBets,2024-09-25 18:50:16,So it’s not dormitory style?,so its not dormitory style
@WallStreetBets,2024-09-25 18:49:08,They aren't actually in the same cell btw just in the same portion of the holding facility,they arent actually in the same cell btw just in the same portion of the holding facility
@WallStreetBets,2024-09-25 18:44:58,,
@WallStreetBets,2024-09-25 15:28:21,"It will reach 1,3-1,4",it will reach 1314
@WallStreetBets,2024-09-25 15:28:02,GNS,gns
@WallStreetBets,2024-09-25 13:55:20,"hi , $NRSN M&A documents were leaked, Biogen ($BIIB) will buy NeuroSense. Anyone have the full video?",hi  nrsn ma documents were leaked biogen biib will buy neurosense anyone have the full video
@WallStreetBets,2024-09-25 12:46:28,a significant step toward integrating blockchain technology into traditional finance,a significant step toward integrating blockchain technology into traditional finance
@WallStreetBets,2024-09-25 12:10:52,"Visa to help banks test tokenized assets, smart contracts and seeks to launch an initial pilot in 2025 on Ethereum

[— link](https://blockworks.co/news/visa-guidance-banks-tokenized-assets) | [tl;dr](https://telegra.ph/Visa-to-help-banks-test-tokenized-assets-smart-contracts---Blockworks-09-25) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","visa to help banks test tokenized assets smart contracts and seeks to launch an initial pilot in 2025 on ethereum

 link  tldr  trade like a pro on bitfinex"
@WallStreetBets,2024-09-24 22:40:45,"SEC Chair Gary Gensler grilled over crypto regulation, handling of DEBT Box case in heated congressional hearing

[— link](https://www.theblock.co/post/318041/sec-chair-gary-gensler-grilled-over-crypto-regulation-handling-of-debt-box-case-in-heated-congressional-hearing) | [tl;dr](https://telegra.ph/SEC-Chair-Gary-Gensler-grilled-over-crypto-regulation-handling-of-DEBT-Box-case-in-heated-congressional-hearing-09-24) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","sec chair gary gensler grilled over crypto regulation handling of debt box case in heated congressional hearing

 link  tldr  trade like a pro on bitfinex"
@WallStreetBets,2024-09-24 19:59:59,"Sam Bankman-Fried's ex-girlfriend Caroline Ellison sentenced by US judge to two years in prison for her role in FTX crypto fraud

[— link](https://www.theblock.co/post/317984/former-alameda-ceo-caroline-ellison-sentenced-to-two-years-for-her-role-in-the-collapse-of-ftx-reports) | [tl;dr](https://telegra.ph/Former-Alameda-CEO-Caroline-Ellison-sentenced-to-two-years-for-her-role-in-the-collapse-of-FTX-Reports-09-24) | @unfolded","sam bankmanfrieds exgirlfriend caroline ellison sentenced by us judge to two years in prison for her role in ftx crypto fraud

 link  tldr  "
@WallStreetBets,2024-09-24 19:29:04,"SEC delays options on BlackRock spot Ethereum ETF

[— sec](https://www.sec.gov/files/rules/sro/ise/2024/34-101154.pdf) | [trade like a pro on Bitfinex](https://www.bitfinex.com/sign-up?refcode=unsZC_Y0)","sec delays options on blackrock spot ethereum etf

 sec  trade like a pro on bitfinex"
